0.23500	719921.080972
0.23600	709955.943887
0.23700	700207.115285
0.23800	690682.352171
0.23900	681384.030816
0.24000	672309.189813
0.24100	663449.738444
0.24200	654792.819492
0.24300	646321.311273
0.24400	638014.450001
0.24500	629848.550544
0.24600	621797.801385
0.24700	613835.108152
0.24800	605932.959400
0.24900	598064.288565
0.25000	590203.306872
0.25100	582326.283693
0.25200	574412.253113
0.25300	566443.628312
0.25400	558406.708638
0.25500	550292.067873
0.25600	542094.815956
0.25700	533814.730356
0.25800	525456.257113
0.25900	517028.385250
0.26000	508544.401753
0.26100	500021.537349
0.26200	491480.516045
0.26300	482945.023559
0.26400	474441.111448
0.26500	465996.554864
0.26600	457640.182438
0.26700	449401.196768
0.26800	441308.503532
0.26900	433390.066195
0.27000	425672.301898
0.27100	418179.532287
0.27200	410933.500970
0.27300	403952.966960
0.27400	397253.381002
0.27500	390846.649174
0.27600	384740.985601
0.27700	378940.853728
0.27800	373446.993287
0.27900	368256.528039
0.28000	363363.147503
0.28100	358757.354423
0.28200	354426.768425
0.28300	350356.475513
0.28400	346529.412446
0.28500	342926.774873
0.28600	339528.438190
0.28700	336313.380484
0.28800	333260.097602
0.28900	330347.001270
0.29000	327552.792252
0.29100	324856.801777
0.29200	322239.295739
0.29300	319681.737569
0.29400	317167.007022
0.29500	314679.573470
0.29600	312205.623535
0.29700	309733.144095
0.29800	307251.962690
0.29900	304753.748262
0.30000	302231.975906
0.30100	299681.859818
0.30200	297100.259075
0.30300	294485.561044
0.30400	291837.547317
0.30500	289157.246972
0.30600	286446.781747
0.30700	283709.207402
0.30800	280948.355138
0.30900	278168.676457
0.31000	275375.094359
0.31100	272572.863198
0.31200	269767.439037
0.31300	266964.361766
0.31400	264169.149803
0.31500	261387.207737
0.31600	258623.746900
0.31700	255883.718524
0.31800	253171.758885
0.31900	250492.145653
0.32000	247848.764527
0.32100	245245.085190
0.32200	242684.145567
0.32300	240168.543449
0.32400	237700.434561
0.32500	235281.536274
0.32600	232913.136262
0.32700	230596.105496
0.32800	228330.915103
0.32900	226117.656691
0.33000	223956.065845
0.33100	221845.548525
0.33200	219785.210165
0.33300	217773.887273
0.33400	215810.181289
0.33500	213892.494467
0.33600	212019.067453
0.33700	210188.018168
0.33800	208397.381551
0.33900	206645.149600
0.34000	204929.311087
0.34100	203247.890274
0.34200	201598.983882
0.34300	199980.795539
0.34400	198391.666956
0.34500	196830.105070
0.34600	195294.804483
0.34700	193784.664576
0.34800	192298.800833
0.34900	190836.550019
0.35000	189397.469025
0.35100	187981.327390
0.35200	186588.093678
0.35300	185217.916091
0.35400	183871.097895
0.35500	182548.068396
0.35600	181249.350381
0.35700	179975.525066
0.35800	178727.195692
0.35900	177504.950974
0.36000	176309.329660
0.36100	175140.787395
0.36200	173999.667086
0.36300	172886.173798
0.36400	171800.355150
0.36500	170742.087919
0.36600	169711.071447
0.36700	168706.828141
0.36800	167728.711171
0.36900	166775.919200
0.37000	165847.517728
0.37100	164942.466421
0.37200	164059.651553
0.37300	163197.922518
0.37400	162356.131213
0.37500	161533.172970
0.37600	160728.027651
0.37700	159939.799499
0.37800	159167.754360
0.37900	158411.352969
0.38000	157670.279103
0.38100	156944.461588
0.38200	156234.089322
0.38300	155539.618710
0.38400	154861.773168
0.38500	154201.534602
0.38600	153560.127044
0.38700	152938.992865
0.38800	152339.762275
0.38900	151764.216976
0.39000	151214.249092
0.39100	150691.816593
0.39200	150198.896569
0.39300	149737.437768
0.39400	149309.313793
0.39500	148916.278357
0.39600	148559.923863
0.39700	148241.644476
0.39800	147962.604657
0.39900	147723.713945
0.40000	147525.608524
0.40100	147368.639880
0.40200	147252.870591
0.40300	147178.077041
0.40400	147143.758620
0.40500	147149.152748
0.40600	147193.254869
0.40700	147274.842422
0.40800	147392.501672
0.40900	147544.656229
0.41000	147729.596084
0.41100	147945.505972
0.41200	148190.492032
0.41300	148462.605787
0.41400	148759.864658
0.41500	149080.268445
0.41600	149421.811365
0.41700	149782.489539
0.41800	150160.303996
0.41900	150553.259531
0.42000	150959.359955
0.42100	151376.600479
0.42200	151802.958100
0.42300	152236.381022
0.42400	152674.778188
0.42500	153116.010013
0.42600	153557.881413
0.42700	153998.138126
0.42800	154434.467170
0.42900	154864.502166
0.43000	155285.833976
0.43100	155696.026921
0.43200	156092.640539
0.43300	156473.256591
0.43400	156835.510744
0.43500	157177.128101
0.43600	157495.961502
0.43700	157790.031322
0.43800	158057.565334
0.43900	158297.037096
0.44000	158507.201260
0.44100	158687.124219
0.44200	158836.208605
0.44300	158954.210246
0.44400	159041.246438
0.44500	159097.794620
0.44600	159124.680839
0.44700	159123.057770
0.44800	159094.372379
0.44900	159040.323742
0.45000	158962.811891
0.45100	158863.878936
0.45200	158745.644068
0.45300	158610.234306
0.45400	158459.713152
0.45500	158296.009438
0.45600	158120.848807
0.45700	157935.690249
0.45800	157741.670072
0.45900	157539.555548
0.46000	157329.710221
0.46100	157112.072569
0.46200	156886.149333
0.46300	156651.024373
0.46400	156405.383445
0.46500	156147.554758
0.46600	155875.564647
0.46700	155587.207168
0.46800	155280.125918
0.46900	154951.905902
0.47000	154600.172874
0.47100	154222.697218
0.47200	153817.499195
0.47300	153382.952208
0.47400	152917.880689
0.47500	152421.649247
0.47600	151894.239897
0.47700	151336.314426
0.47800	150749.259352
0.47900	150135.211360
0.48000	149497.061658
0.48100	148838.438272
0.48200	148163.665976
0.48300	147477.704192
0.48400	146786.063880
0.48500	146094.705121
0.48600	145409.917675
0.48700	144738.187402
0.48800	144086.051890
0.48900	143459.949049
0.49000	142866.062710
0.49100	142310.169447
0.49200	141797.490868
0.49300	141332.555574
0.49400	140919.074748
0.49500	140559.835032
0.49600	140256.611897
0.49700	140010.106182
0.49800	139819.905858
0.49900	139684.474369
0.50000	139601.166192

